tweet_id,keyword,text,created_at,user_id,username,name,followers,verified,likes,retweets,replies,hashtags,media_count,media_info,is_reply,is_retweet
2028311189705375890,timeline,RT @MMCenter_PHX: LITTLE MISS SOLD OUT (x10) 🩷 https://t.co/AlbmZKnWcM,Mon Mar 02 03:27:26 +0000 2026,866953267,,Cardi B,37093628,False,0,340,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/AlbmZKnWcM""}]",False,True
2027726214224290239,timeline,RT @BardisMedia: Cardi brought out Kulture tonight at her SOLD OUT show in San Francisco.🥹#LittleMissDramaTour https://t.co/PDzj7jes3h,Sat Feb 28 12:42:57 +0000 2026,866953267,,Cardi B,37093628,False,0,1649,0,LittleMissDramaTour,1,"[{""type"": ""video"", ""url"": ""https://t.co/PDzj7jes3h""}]",False,True
2027640717406097886,timeline,RT @SunnyBanks_: Kulture 😍😍 ready for the #LittleMissDramaTour https://t.co/DJ4CmcJahp,Sat Feb 28 07:03:13 +0000 2026,866953267,,Cardi B,37093628,False,0,829,0,LittleMissDramaTour,3,"[{""type"": ""photo"", ""url"": ""https://t.co/DJ4CmcJahp""}, {""type"": ""photo"", ""url"": ""https://t.co/DJ4CmcJahp""}, {""type"": ""photo"", ""url"": ""https://t.co/DJ4CmcJahp""}]",False,True
2027543771622347071,timeline,RT @statsbelcalis: The 9th show of Cardi B’s “Little Miss Drama Tour” is officially SOLD OUT! https://t.co/33MRJlTfp5,Sat Feb 28 00:37:59 +0000 2026,866953267,,Cardi B,37093628,False,0,264,0,,2,"[{""type"": ""photo"", ""url"": ""https://t.co/33MRJlTfp5""}, {""type"": ""photo"", ""url"": ""https://t.co/33MRJlTfp5""}]",False,True
2027536751347057147,timeline,RT @BardiUpdatess: Cardi B’s San Francisco stop at the Chase Center arena tonight has officially been announced as SOLD OUT! This is Cardi’…,Sat Feb 28 00:10:05 +0000 2026,866953267,,Cardi B,37093628,False,0,319,0,,0,[],False,True
2027155155515216376,timeline,https://t.co/uvfd6BdTKx,Thu Feb 26 22:53:46 +0000 2026,866953267,,Cardi B,37093628,False,67848,9668,551,,1,"[{""type"": ""video"", ""url"": ""https://t.co/uvfd6BdTKx""}]",False,False
2027151309338751427,timeline,Well…YES,Thu Feb 26 22:38:29 +0000 2026,866953267,,Cardi B,37093628,False,25644,1169,346,,0,[],False,False
2027144757596611053,timeline,"And when y’all come to my concert I have ONE RULE.. forget about any problems that you have in this world

1. Forget about your job/finances
2. Forget about that nikka/btch
3. Forget about your opps

Give yourself two hours of living your best life!!",Thu Feb 26 22:12:27 +0000 2026,866953267,,Cardi B,37093628,False,89277,7811,1317,,0,[],False,False
2027100528971252060,timeline,RT @itsKenBarbie: Packed to the brim 🫡 https://t.co/dsyrCv1HBQ,Thu Feb 26 19:16:42 +0000 2026,866953267,,Cardi B,37093628,False,0,469,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/dsyrCv1HBQ""}]",False,True
2026864934626205759,timeline,RT @Golden1Center: Tonight is SOLD OUT! @iamcardib 🩷🔥 https://t.co/1dtFE0BxOy,Thu Feb 26 03:40:32 +0000 2026,866953267,,Cardi B,37093628,False,0,304,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/1dtFE0BxOy""}]",False,True
2026776883669402029,timeline,"Hmmm all these little random stories… 🤔 fck it, let them talk, let them eat cake, let them come to the ballllll",Wed Feb 25 21:50:39 +0000 2026,866953267,,Cardi B,37093628,False,24564,1718,1178,,0,[],False,False
2026478444394016975,timeline,"RT @BardiUpdatess: Cardi B has won THREE categories at the 57th NAACP Image Awards:

Outstanding Female Artist
Outstanding Album
Outstandin…",Wed Feb 25 02:04:45 +0000 2026,866953267,,Cardi B,37093628,False,0,567,0,,0,[],False,True
2026445812033794476,timeline,WELCOME TO THE BARDI PARTY !!,Tue Feb 24 23:55:05 +0000 2026,866953267,,Cardi B,37093628,False,16702,1329,442,,0,[],False,False
2026141106996416997,timeline,https://t.co/S9U8e39g7M,Tue Feb 24 03:44:18 +0000 2026,866953267,,Cardi B,37093628,False,10769,1010,389,,1,"[{""type"": ""video"", ""url"": ""https://t.co/S9U8e39g7M""}]",False,False
2026035552399561058,timeline,"First of all, I don’t keep track of my agents investments… that’s none of my business. What I did do however was woke up to you including me in bullshit so I had to hop on the phone and do my research to see what your weird ass was talkin about. Second, why you not mentioning",Mon Feb 23 20:44:52 +0000 2026,866953267,,Cardi B,37093628,False,27059,2900,1536,,0,[],False,False
2026031691605668322,timeline,I’ma turn it up a notch.. stay tuned #LittleMissDramaTour https://t.co/DZxgkbjA3W,Mon Feb 23 20:29:31 +0000 2026,866953267,,Cardi B,37093628,False,20460,1646,815,LittleMissDramaTour,1,"[{""type"": ""video"", ""url"": ""https://t.co/DZxgkbjA3W""}]",False,False
2026022457132323178,timeline,"AHT AHT You involved me and disturbed me for no reason, ain’t no white man about to sit here and gaslight me like I’m crashing out when you should’ve left me tf alone. You wanna involve me so bad for what but don’t wanna talk about none of the facts. You wanna talk about",Mon Feb 23 19:52:50 +0000 2026,866953267,,Cardi B,37093628,False,25661,2046,1286,,0,[],False,False
2026015549277282329,timeline,"The fact of the matter is, so far every single show of mine has been sold out. Packed from top to bottom! They said I wasn’t gonna commit after I gave birth, they said I wasn’t gonna take it seriously, but I take it very seriously. I perform for two hours and don’t complain.. not https://t.co/YZVrxDVzWm",Mon Feb 23 19:25:23 +0000 2026,866953267,,Cardi B,37093628,False,56663,4803,1378,,1,"[{""type"": ""video"", ""url"": ""https://t.co/YZVrxDVzWm""}]",False,False
2026007860245594277,timeline,"Listen, you involved me in something that has nothing to do wit me so now we’re gonna talk about the facts.. Cyabra is a data company with a lot of investors like Mike G, customers like Elon Musk and Pepsi that use that company for data and even has Mike Pompeo on the board of",Mon Feb 23 18:54:49 +0000 2026,866953267,,Cardi B,37093628,False,81170,6474,1940,,0,[],False,False
2026007679613743431,timeline,RT @Mikegagent: Let’s be clear: my advisory role and investment in Cyabra  along with multiple other tech companies has absolutely nothing…,Mon Feb 23 18:54:06 +0000 2026,866953267,,Cardi B,37093628,False,0,846,0,,0,[],False,True
2025985071015252368,timeline,Y’all I’m just little clumsy cuz I be moving too fast and too hype. FUCK IT WE BALL.. but no seriously yesterday wasn’t even my fault 😭😭,Mon Feb 23 17:24:16 +0000 2026,866953267,,Cardi B,37093628,False,32657,1472,1022,,0,[],False,False
2025417840069623822,timeline,"RT @RogersArena: VANCOUVER = SOLD OUT 🚨

The Little Miss Drama Tour with @iamCardiB has officially packed Rogers Arena tonight. https://t.c…",Sun Feb 22 03:50:18 +0000 2026,866953267,,Cardi B,37093628,False,0,415,0,,0,[],False,True
2025387012077863412,timeline,You know what ? HELL YEEAAAAA !!!!,Sun Feb 22 01:47:48 +0000 2026,866953267,,Cardi B,37093628,False,31587,2065,326,,0,[],False,False
2025247109436334161,timeline,"Five shows back to back!! Listen, I’m being humble about it… don’t let me get on my cocky shi. Let’s just accept it!! It what it is https://t.co/QEKNOrn5pf",Sat Feb 21 16:31:52 +0000 2026,866953267,,Cardi B,37093628,False,25948,2302,893,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/QEKNOrn5pf""}]",False,False
2025031818580312341,timeline,RT @BardiUpdatess: Live Nation has made an official statement confirming Cardi B has SOLD OUT her first five shows on the #LittleMissDramaT…,Sat Feb 21 02:16:23 +0000 2026,866953267,,Cardi B,37093628,False,0,709,0,,0,[],False,True
2025011786341105878,timeline,"RT @itsKenBarbie: PORTLAND, OR… we were not familiar with your game. Definitely may have been the loudest crowd yet! Vancouver, BC… you’re…",Sat Feb 21 00:56:47 +0000 2026,866953267,,Cardi B,37093628,False,0,338,0,,0,[],False,True
2024878141622104324,timeline,Five sold out shows back to back… packed to the brim!! Vancouver y’all better not break my streak. See y’all tomorrow!!! For now… where the Tim Horton’s at???,Fri Feb 20 16:05:44 +0000 2026,866953267,,Cardi B,37093628,False,48232,2600,1050,,0,[],False,False
2024878114879549908,timeline,"RT @barzfanback: “…Bitch can't do it like me, Woke up and I'm still in the lead. I know these hoes is mad It's time for hoes to gag…” - Car…",Fri Feb 20 16:05:37 +0000 2026,866953267,,Cardi B,37093628,False,0,174,0,,0,[],False,True
2024739269064216641,timeline,I’m sorry Vegas yall kinda lost …Portland went too too crazy,Fri Feb 20 06:53:54 +0000 2026,866953267,,Cardi B,37093628,False,9645,464,263,,0,[],False,False
2024692410324799988,timeline,"RT @BardiUpdatess: Cardi B’s Portland show tonight is officially SOLD OUT!

All dates on the #LittleMissDramaTour have sold out so far. htt…",Fri Feb 20 03:47:42 +0000 2026,866953267,,Cardi B,37093628,False,0,291,0,LittleMissDramaTour,0,[],False,True
2024594591199142292,timeline,Yea https://t.co/l7DfGr3nP6,Thu Feb 19 21:19:00 +0000 2026,866953267,,Cardi B,37093628,False,66705,2241,675,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/l7DfGr3nP6""}]",False,False
2024585414804460017,timeline,"Sister am
I messy ? https://t.co/qxw7a0rEd0",Thu Feb 19 20:42:32 +0000 2026,866953267,,Cardi B,37093628,False,24730,1048,698,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/qxw7a0rEd0""}]",False,False
2024389331545436520,timeline,RT @queen_fan0: I’M screaming !😭 @iamcardib https://t.co/gobe9Q0GfH,Thu Feb 19 07:43:22 +0000 2026,866953267,,Cardi B,37093628,False,0,285,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/gobe9Q0GfH""}]",False,True
2024221313557045652,timeline,"RT @itsKenBarbie: Los Angeles had everybody OUTSIDE… is your city up next on the #LittleMissDramaTour? 

🎟️ 🔗: https://t.co/COYPajycDT http…",Wed Feb 18 20:35:44 +0000 2026,866953267,,Cardi B,37093628,False,0,371,0,LittleMissDramaTour,0,[],False,True
2024000450920431850,timeline,"RT @thekiaforum: CARDI B.
LIVE IN LOS ANGELES FOR HER FIRST HEADLINING ARENA TOUR EVER.
KIA FORUM.
TWO NIGHTS.
SOLD OUT.

(📸: @TimothyNorri…",Wed Feb 18 05:58:06 +0000 2026,866953267,,Cardi B,37093628,False,0,541,0,,0,[],False,True
2023996563396145179,timeline,RT @DEVILKNJ94: no words  https://t.co/RUAkiDsgt7,Wed Feb 18 05:42:39 +0000 2026,866953267,,Cardi B,37093628,False,0,1490,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/RUAkiDsgt7""}]",False,True
2023766754024206419,timeline,Lmaoooo this was me after to 😭😭😭,Tue Feb 17 14:29:28 +0000 2026,866953267,,Cardi B,37093628,False,19446,1248,394,,0,[],False,False
2023728228767051928,timeline,RT @stuncalis: KEHLANI NOW TYLA? Cardi B brings out Tyla for night 2 of her sold-out LA show…. she also let Tyla perform her hit song “CHAN…,Tue Feb 17 11:56:23 +0000 2026,866953267,,Cardi B,37093628,False,0,4341,0,,0,[],False,True
2023728201864786301,timeline,RT @newsscardi: Kehlani performing her Grammy winning hit song “Folded” tonight at Cardi B’s sold out concert in Los Angeles. 🥹❤️ https://t…,Tue Feb 17 11:56:17 +0000 2026,866953267,,Cardi B,37093628,False,0,1183,0,,0,[],False,True
2023597555481743456,timeline,RT @EmLen_: Raise ur hand if you saw Cardi flying 🦋🙋🏻‍♀️ https://t.co/PUObwVZT76,Tue Feb 17 03:17:08 +0000 2026,866953267,,Cardi B,37093628,False,0,430,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/PUObwVZT76""}]",False,True
2023506553597554990,timeline,RT @bardiinnarari: this part here&gt;&gt;&gt; https://t.co/tmvnlPgioB,Mon Feb 16 21:15:31 +0000 2026,866953267,,Cardi B,37093628,False,0,245,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/tmvnlPgioB""}]",False,True
2023412868692193534,timeline,RT @itsKenBarbie: CAUGHT IN THE DRAMA? Make it known with the official Little Miss Drama Tour capsule collection AVAILABLE NOW 💕 https://t.…,Mon Feb 16 15:03:15 +0000 2026,866953267,,Cardi B,37093628,False,0,210,0,,0,[],False,True
2023358424088707207,timeline,RT @itsSeanBankhead: 💥💥💥💥💥💥 @iamcardib https://t.co/mtH9hVwSWA,Mon Feb 16 11:26:55 +0000 2026,866953267,,Cardi B,37093628,False,0,546,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/mtH9hVwSWA""}]",False,True
2023291184240836797,timeline,RT @cardibnet: Cardi B moving it like water 😮‍💨 #LittleMissDramaTour https://t.co/pDU43m3RH4,Mon Feb 16 06:59:43 +0000 2026,866953267,,Cardi B,37093628,False,0,1109,0,LittleMissDramaTour,1,"[{""type"": ""video"", ""url"": ""https://t.co/pDU43m3RH4""}]",False,True
2023211572219498562,timeline,It’s time for hoes to GAG !,Mon Feb 16 01:43:22 +0000 2026,866953267,,Cardi B,37093628,False,68140,4790,839,,0,[],False,False
2023211465172529541,timeline,"RT @BardiUpdatess: The Kia Forum has officially announced Cardi B has SOLD OUT both of her #LittleMissDramaTour shows at the arena! 

She i…",Mon Feb 16 01:42:57 +0000 2026,866953267,,Cardi B,37093628,False,0,630,0,LittleMissDramaTour,0,[],False,True
2023120309168304530,timeline,"RT @thekiaforum: LA, we’re up! 💋 Night 1 of 2 begins tonight! @iamcardib

💄 SUNDAY SHOW INFO 💄
TERRACE: 6PM
DOORS: 7:30PM
SHOW: 8PM https:/…",Sun Feb 15 19:40:44 +0000 2026,866953267,,Cardi B,37093628,False,0,246,0,,0,[],False,True
2022745960552837611,timeline,I see Kulture quoting this in 15 years,Sat Feb 14 18:53:12 +0000 2026,866953267,,Cardi B,37093628,False,219558,13668,967,,0,[],False,False
2022634180291760138,timeline,Can someone put a community note on this ? This video is clearly Ai .,Sat Feb 14 11:29:01 +0000 2026,866953267,,Cardi B,37093628,False,369561,21431,4160,,0,[],False,False
2022568200563728847,timeline,I planned this https://t.co/fPx3bSOWcy,Sat Feb 14 07:06:51 +0000 2026,866953267,,Cardi B,37093628,False,158824,12406,1376,,1,"[{""type"": ""animated_gif"", ""url"": ""https://t.co/fPx3bSOWcy""}]",False,False
2022508032610177225,timeline,"RT @TMobileArena: SOLD OUT 💋✨
Vegas understood the assignment!

@iamcardib | #LittleMissDramaTour https://t.co/o7vSzQQU1J",Sat Feb 14 03:07:46 +0000 2026,866953267,,Cardi B,37093628,False,0,466,0,LittleMissDramaTour,1,"[{""type"": ""photo"", ""url"": ""https://t.co/o7vSzQQU1J""}]",False,True
2022452637082509364,timeline,RT @itsKenBarbie: LISTEN TO THE DRAMA 🎵| Both Apple Music and Spotify now have official playlists featuring the setlist for the #LittleMiss…,Fri Feb 13 23:27:38 +0000 2026,866953267,,Cardi B,37093628,False,0,323,0,,0,[],False,True
2022449397985087968,timeline,RT @FUCCl: this is gaggy. https://t.co/0ATnwVTuyq,Fri Feb 13 23:14:46 +0000 2026,866953267,,Cardi B,37093628,False,0,265,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/0ATnwVTuyq""}]",False,True
2022414340268396647,timeline,RT @Vegas: It's PRIMETIME @iamcardib #LittleMissDrama,Fri Feb 13 20:55:28 +0000 2026,866953267,,Cardi B,37093628,False,0,342,0,LittleMissDrama,0,[],False,True
2022350465896448482,timeline,"RT @cj_bria: I don’t think yall understand what this transition does to me. Like, I wanna cry! It’s so good! 🥹 https://t.co/rFL1U2JH8W",Fri Feb 13 16:41:39 +0000 2026,866953267,,Cardi B,37093628,False,0,1436,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/rFL1U2JH8W""}]",False,True
2022059986889978332,timeline,If we talking about drugs let’s talk about Epstein and friends drugging underage girls to rape them. Why yall don’t wanna talk about the Epstein files?,Thu Feb 12 21:27:23 +0000 2026,866953267,,Cardi B,37093628,False,706381,104845,11142,,0,[],False,False
2021959647536754724,timeline,"RT @beyoncegarden: “if ICE come in here we gone JUMP they assess, they ain’t taking MY fans BVTCH🙂‍↔️🙂‍↕️” OH EXACTLY CARDI B LMFAOOO😭😭😭 ht…",Thu Feb 12 14:48:40 +0000 2026,866953267,,Cardi B,37093628,False,0,17756,0,,0,[],False,True
2021876762737881531,timeline,RT @BardisMedia: Cardi B ate this.🙂‍↕️#LittleMissDramaTour https://t.co/ueBwVnh5M2,Thu Feb 12 09:19:19 +0000 2026,866953267,,Cardi B,37093628,False,0,655,0,LittleMissDramaTour,1,"[{""type"": ""video"", ""url"": ""https://t.co/ueBwVnh5M2""}]",False,True
2021753916795363612,timeline,Major hair. Major era. Coming soon 💚 https://t.co/Wq9H1MECCX,Thu Feb 12 01:11:10 +0000 2026,866953267,,Cardi B,37093628,False,47136,4207,905,,1,"[{""type"": ""video"", ""url"": ""https://t.co/Wq9H1MECCX""}]",False,False
2021715595344195684,timeline,RT @SunnyBanks_: Bardi Gang so creative. This is too cute!! https://t.co/DFIv6TOxA6,Wed Feb 11 22:38:54 +0000 2026,866953267,,Cardi B,37093628,False,0,702,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/DFIv6TOxA6""}]",False,True
2021321956981608900,timeline,"RT @itsKenBarbie: That’s why I love TOMORROW. 😌💃 The Little Miss Drama tour officially kicks off in just one more day from Palm Springs, CA…",Tue Feb 10 20:34:43 +0000 2026,866953267,,Cardi B,37093628,False,0,424,0,,0,[],False,True
2021018689332826623,timeline,RT @BardiUpdatess: Cardi B with her brand new 41mm Rainbow Audemars Piguet watch flown in by Benny the Jeweler. 🔥 https://t.co/pvMHRWsj5C,Tue Feb 10 00:29:38 +0000 2026,866953267,,Cardi B,37093628,False,0,756,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/pvMHRWsj5C""}]",False,True
2020394219962278125,timeline,RT @SunnyBanks_: Cardi 😍😍😍 https://t.co/aawoAIrIbp,Sun Feb 08 07:08:13 +0000 2026,866953267,,Cardi B,37093628,False,0,256,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/aawoAIrIbp""}]",False,True
2020301632131723415,timeline,"RT @CardiAllAccess: Just popping out, just looking fine 😍 https://t.co/MoDkE01dY8",Sun Feb 08 01:00:19 +0000 2026,866953267,,Cardi B,37093628,False,0,475,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/MoDkE01dY8""}]",False,True
2019511811419377770,timeline,"RT @itsKenBarbie: The Little Miss Drama tour is just 6 days away 🥹

🔗: https://t.co/COYPajyKtr https://t.co/rmzSL1EZlO",Thu Feb 05 20:41:51 +0000 2026,866953267,,Cardi B,37093628,False,0,329,0,,2,"[{""type"": ""photo"", ""url"": ""https://t.co/rmzSL1EZlO""}, {""type"": ""photo"", ""url"": ""https://t.co/rmzSL1EZlO""}]",False,True
2019129324558057874,timeline,Free my older family members from facebook Ai 🤖 😩,Wed Feb 04 19:21:59 +0000 2026,866953267,,Cardi B,37093628,False,166355,21982,1254,,0,[],False,False
2018852461096907011,timeline,"RT @itsKenBarbie: The Little Miss Drama Tour is officially just 8 days away 💖 Y’all ready? 

🔗: https://t.co/COYPajycDT https://t.co/hgksvb…",Wed Feb 04 01:01:49 +0000 2026,866953267,,Cardi B,37093628,False,0,321,0,,0,[],False,True
2018540768840028505,timeline,https://t.co/nF8IltG0B3,Tue Feb 03 04:23:16 +0000 2026,866953267,,Cardi B,37093628,False,15525,530,368,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/nF8IltG0B3""}]",False,False
2018523063365816569,timeline,RT @BardiUpdatess: Blossom burping Baby Touchdown via Cardi B’s Instagram story. 😭❤️ https://t.co/B52wEQaoSN,Tue Feb 03 03:12:55 +0000 2026,866953267,,Cardi B,37093628,False,0,542,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/B52wEQaoSN""}]",False,True
2018418636751266242,timeline,RT @BardisMedia: Cardi B turned SNL into a fashion show.😍 https://t.co/tYAU9B03vt,Mon Feb 02 20:17:58 +0000 2026,866953267,,Cardi B,37093628,False,0,1469,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/tYAU9B03vt""}]",False,True
2018021932436734286,timeline,RT @BardiGangUpdate: Cardi B for SNL’s “Immigrant Dad Talk Show” 😭https://t.co/KzrdWRE4Gv,Sun Feb 01 18:01:36 +0000 2026,866953267,,Cardi B,37093628,False,0,1255,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/KzrdWRE4Gv""}]",False,True
2017980939591172347,timeline,RT @spin4saint: Omg if Cardi B eating like THIS for SNL  just imagine that tour… I might have to grab a ticket or two ngl 😂🔥! https://t.co/…,Sun Feb 01 15:18:42 +0000 2026,866953267,,Cardi B,37093628,False,0,2930,0,,0,[],False,True
2017845744942592030,timeline,RT @BardisMedia: Cardi B performing “Bodega Baddie” on Saturday Night Live tonight.🖤(SNL) https://t.co/2g9o3bzAss,Sun Feb 01 06:21:30 +0000 2026,866953267,,Cardi B,37093628,False,0,5781,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/2g9o3bzAss""}]",False,True
2017832363313463715,timeline,RT @newsscardi: Cardi B for SNL. 😍😍 https://t.co/nLRdn2w7GJ,Sun Feb 01 05:28:19 +0000 2026,866953267,,Cardi B,37093628,False,0,329,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/nLRdn2w7GJ""}]",False,True
2017738415907692589,timeline,RT @BardiGangUpdate: Cardi B &amp; Marcello Hernández at NBC studios 😭 https://t.co/MrX79Z8sMO,Sat Jan 31 23:15:00 +0000 2026,866953267,,Cardi B,37093628,False,0,1511,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/MrX79Z8sMO""}]",False,True
2017061228149969101,timeline,"RT @itsKenBarbie: ONLY TWO TICKETS to ONE person ..Tickets are selling. No hundreds of free tickets, no trivia games, no price cuts… Thank…",Fri Jan 30 02:24:06 +0000 2026,866953267,,Cardi B,37093628,False,0,327,0,,0,[],False,True
2017033323571273928,timeline,"RT @nbcsnl: THIS SATURDAY!
Alexander Skarsgård!
@iamcardib! https://t.co/cpKBC4wO4J",Fri Jan 30 00:33:13 +0000 2026,866953267,,Cardi B,37093628,False,0,1105,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/cpKBC4wO4J""}]",False,True
2016346106834387246,timeline,😂😂,Wed Jan 28 03:02:28 +0000 2026,866953267,,Cardi B,37093628,False,32841,1849,408,,0,[],False,False
2016274761991520512,timeline,"RT @BardiUpdatess: Cardi B looking gorgeous today via Instagram. 😍 

https://t.co/LIbXERBD0K",Tue Jan 27 22:18:58 +0000 2026,866953267,,Cardi B,37093628,False,0,824,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/LIbXERBD0K""}]",False,True
2015909070725669201,timeline,"RT @itsKenBarbie: GAME TIME! 😤 The Little Miss Drama tour is just two weeks away! 

Which songs are you hoping to hear live? https://t.co/W…",Mon Jan 26 22:05:50 +0000 2026,866953267,,Cardi B,37093628,False,0,366,0,,0,[],False,True
2015635700251541963,timeline,Them boys work hard!!!! LETS GO PATSNATION❤️🤍💙 we stepping in the name of the Lord!! https://t.co/RV184kGKlL,Mon Jan 26 03:59:34 +0000 2026,866953267,,Cardi B,37093628,False,10279,861,365,,1,"[{""type"": ""video"", ""url"": ""https://t.co/RV184kGKlL""}]",False,False
2015568242098495765,timeline,"RT @NFL: ""WE'RE GOING TO THE SUPER BOWL!"" - @iamcardib https://t.co/B6ZWNH0trm",Sun Jan 25 23:31:31 +0000 2026,866953267,,Cardi B,37093628,False,0,2414,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/B6ZWNH0trm""}]",False,True
2015566436941328402,timeline,RT @itsKenBarbie: Walking into the winner’s circle like 🙂‍↕️ 🏈 https://t.co/lJqCKtqqtK,Sun Jan 25 23:24:20 +0000 2026,866953267,,Cardi B,37093628,False,0,761,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/lJqCKtqqtK""}]",False,True
2015566400530624561,timeline,RT @BardiUpdatess: Cardi B and Stefon Diggs celebrating the Patriots NFC Championship win today in Denver. 🥹❤️ https://t.co/Vhm8VEtre6,Sun Jan 25 23:24:11 +0000 2026,866953267,,Cardi B,37093628,False,0,1037,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/Vhm8VEtre6""}]",False,True
2015455174412611935,timeline,Yall this is Wavey😂……I’ll show yall touchdown soon ….,Sun Jan 25 16:02:13 +0000 2026,866953267,,Cardi B,37093628,False,92498,3369,1222,,0,[],False,False
2013707437170401338,timeline,https://t.co/at3nZjMJjx,Tue Jan 20 20:17:20 +0000 2026,866953267,,Cardi B,37093628,False,47992,4826,1442,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/at3nZjMJjx""}]",False,False
2013404888407908470,timeline,"RT @itsKenBarbie: GETTING READY                      TO MAKE HISTORY

The Little Miss Drama tour is 23 days away 💕 https://t.co/Gv90R65kr5",Tue Jan 20 00:15:07 +0000 2026,866953267,,Cardi B,37093628,False,0,428,0,,2,"[{""type"": ""video"", ""url"": ""https://t.co/Gv90R65kr5""}, {""type"": ""photo"", ""url"": ""https://t.co/Gv90R65kr5""}]",False,True
2013263395114373264,timeline,RT @stuncalis: 2016  https://t.co/oFovhEnWLd,Mon Jan 19 14:52:52 +0000 2026,866953267,,Cardi B,37093628,False,0,1477,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/oFovhEnWLd""}]",False,True
2030058536223351238,timeline,RT @BardiUpdatess: Cardi B’s Grow Good Beauty teases upcoming products for the hairline. 👀 https://t.co/nqwcfIw68N,Fri Mar 06 23:10:46 +0000 2026,866953267,,Cardi B,37093662,False,0,204,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/nqwcfIw68N""}]",False,True
2029449854234050710,timeline,Aw I love youuuuu!! Thank you for coming and turnin it up wit me!! ❤️❤️❤️,Thu Mar 05 06:52:05 +0000 2026,866953267,,Cardi B,37093662,False,16383,879,164,,0,[],False,False
2029446762553843835,timeline,I love you so so so so so soooooo much!! 😘😘😘😘😘😘😘 thank you for coming,Thu Mar 05 06:39:48 +0000 2026,866953267,,Cardi B,37093662,False,220138,15371,1163,,0,[],False,False
2029423477858455713,timeline,"RT @PopBase: Cardi B brings out Megan Thee Stallion to perform ‘WAP’ at the Little Miss Drama tour in Houston. 

 https://t.co/hs8MOarX15",Thu Mar 05 05:07:16 +0000 2026,866953267,,Cardi B,37093662,False,0,10495,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/hs8MOarX15""}]",False,True
2029423263114293255,timeline,"RT @updatesofcardi: Cardi B debuts her 4th new look tonight at her SOLD OUT show in Houston, TX🩷#LittleMissDramaTour https://t.co/1wegeMNXfV",Thu Mar 05 05:06:25 +0000 2026,866953267,,Cardi B,37093662,False,0,551,0,LittleMissDramaTour,1,"[{""type"": ""video"", ""url"": ""https://t.co/1wegeMNXfV""}]",False,True
2029370653959135247,timeline,RT @ToyotaCenter: OKURRR! ‍🔥 Bardi Gang took over and the Houston show is officially SOLD OUT! https://t.co/XJnEeffJUa,Thu Mar 05 01:37:22 +0000 2026,866953267,,Cardi B,37093662,False,0,451,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/XJnEeffJUa""}]",False,True
2029243131103768988,timeline,Thank you for all the love 💚 I can’t wait for y’all to see what’s coming with Grow Good Beauty https://t.co/hGccJuJWgr,Wed Mar 04 17:10:38 +0000 2026,866953267,,Cardi B,37093662,False,12700,1243,542,,1,"[{""type"": ""video"", ""url"": ""https://t.co/hGccJuJWgr""}]",False,False
2028505932179640648,timeline,"Dear blogs, when I perform a song I always introduce the song with a lil razzle dazzle.. not everything is a shot or personal. I’m actually repeating lyrics from the songs…Relax",Mon Mar 02 16:21:16 +0000 2026,866953267,,Cardi B,37093662,False,33095,2000,610,,0,[],False,False
